InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
USNM,Fishes,200999,3,Chauliodus danae,Stomiidae,,,-23.558,-70.858,,Degrees Minutes Seconds,Chile,,,,,South Eastern Pacific Ocean,,0 meters-700 meters,1966,3,2,R. Gibbs & B. Collette,,,PreservedSpecimen,Rec. from: r.h. gibbs & b.b. collette; 10' ikmt w/benthos tir trawl 2,
USNM,Fishes,176416,3,Scorpaenidae,Scorpaenidae,,,-43.025,07250 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Puerto Auchemo",,,1945,1,24,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,321403,51,Maurolicus rudjakovi,Sternoptychidae,,,-24.4917,07040 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,,1979,9,24,Parin & S. Kobyliansky,,,PreservedSpecimen,43.3-56.8 mm sl.  1 of 52  specimens donated to The University of Sydney (Stuart Fraser)  in May 2016 for Disposal Donation for analysis:sectioning specimen and staining sections with histological dyes to detect red blood cells.,
USNM,Fishes,213592,2,Prolatilus jugularis,Pinguipedidae,,,4136 S,07304 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Near Puerto Montt Chile",,90 meters-135 meters,1967,9,16,M. Morrell,,,PreservedSpecimen,,
USNM,Fishes,265444,1,Callanthias parini,Callanthiidae,,,-21.42,08137 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,325 meters,1980,9,4,,,,PreservedSpecimen,,
USNM,Fishes,157764,1,Merluccius polylepis,Merlucciidae,,,-42.48,07246 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile Castro",,,1945,1,22,"M. Lobell, Knake & Westman",,,PreservedSpecimen,,
USNM,Fishes,42080,1,Patagonotothen tessellata,Nototheniidae,,,,,,,Chile,,,,,"Pacific, Baie Orange",,,,,,Talisman,,,PreservedSpecimen,Formerly mnhn 84-590,
USNM,Fishes,176447,1,Serranidae,Serranidae,Unknown,,-29.95,07120 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Coquimbo Bay",,,1944,12,1,Fisherman,,,PreservedSpecimen,,
USNM,Fishes,176514,1,Paralichthys,Paralichthyidae,,,4154 S,07306 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Bahia Lin",,,1945,1,20,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,88824,1,Gobiesox marmoratus,Gobiesocidae,,,,,,,Chile,,,,,"Pacific, Chile, Talcahuano",,,1927,1,15,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,222249,1,Rajidae,Rajidae,,,,,,,Chile,,,,,"Pacific, Chile, About 12 Miles N.W. Off Valparaiso",,,1966,2,11,"R. Gibbs, B. Collette & R. Cressey",,,PreservedSpecimen,"Found nearly dry and very moldy, may 1996. re-fixed in formaldehyde and returned to shelves.",
USNM,Fishes,RAD109763,1,Apristurus nasutus,Scyliorhinidae,Polyester,,,,,,Chile,,,,,"Pacific, Chile, Prov. Arauco, Golfo de Arauco",,30 meters,1971,,,J. Chong,,,MachineObservation,,
USNM,Fishes,RAD108929,2,Ophiogobius ophiocephalus,Gobiidae,Polyester,,-41.87,07353 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Ancud, Chiloe Island, Golfo de Quetalmaue, Pullingua.",,,1945,2,7,M. Lobell,,,MachineObservation,,
USNM,Fishes,83096,1,Leptonotus blainvilleanus,Syngnathidae,,,,,,,Chile,,,,,"Pacific, Valparaiso, Chile",,,,,,C. Wilkes,,,PreservedSpecimen,"1 specimen, 4 pieces.  Drawn twice at natural size.",
USNM,Fishes,430644,1,Zu cristatus,Trachipteridae,,,22 35 S,71 25 W,,,Chile,,,,,"Pacific, Off the coast of Northern Chile.",,,1955,3,2,B. Collette,,,PreservedSpecimen,,
USNM,Fishes,176477,1,Nemadactylus bergi,Cheilodactylidae,,,-43.62,07300 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Tictoc Bay",,,1945,1,24,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,221709,4,Halaelurus canescens,Scyliorhinidae,,,-34.4417,-73.0167,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,750 meters,1966,8,5,L. Knapp,,,PreservedSpecimen,"2 data labels found in jar, sta. 687 and sta. 697 assumed 687 to be correct",
USNM,Fishes,296546,1,Eleginops maclovinus,Nototheniidae,,,,,,,Chile,,,,,"Pacific, Chile: Montemar Biol. Station.",,,1966,2,14,B. Collette & R. Gibbs,,,PreservedSpecimen,,
USNM,Fishes,227312,6,Cheirodon australe,Characidae,,,,,,,Chile,Valdivia Province,,,,"Valdivia-Chile, Rio Cau-Cau",,,1962,8,23,V. Oyarzun,,,PreservedSpecimen,Formerly univ. austral de chile izua-272-a,
USNM,Fishes,399125,12,Cheirodon galusdae,Characidae,,,,,,,Chile,,,,,"Cholguogue Rio, tributary to Rio BioBio at El Perol Fish Hatchery, 10 km west of Los Angeles, Chile",,,1992,10,10,T. Berra,,,PreservedSpecimen,F 110 (original collection number?),
USNM,Fishes,77315,5,Clupea bentincki,Clupeidae,,,,,,,Chile,,,,,"Pacific, Lota, Chile",,,1888,2,15,,,,PreservedSpecimen,Only five of the original six specimens were found inside the jar. The Ledger book notes that one of the original specimens was sent to the British Museum in 1935. Specimens in poor condition.,
USNM,Fishes,88772,1,Scorpaena fernandeziana,Scorpaenidae,,,,,,,Chile,,,,,"Pacific, English Bay, Juan Fernandez",,,1926,12,17,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,176466,4,Paralichthys,Paralichthyidae,,,-29.95,07120 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Coquimbo Bay",,,1944,12,1,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,103779,1,Clupea bentincki,Clupeidae,,,,,,,Chile,,,,,"Pacific, Concepcion, Bahia De Talcahuano, Chile",,,,,,,,,PreservedSpecimen,,
USNM,Fishes,83094,2,Scartichthys viridis,Blenniidae,,,,,,,Chile,,,,,"Pacific, Valparaiso, Chile",,,,,,,,,PreservedSpecimen,,
USNM,Fishes,220901,1,Nezumia pulchella,Macrouridae,,,-32.1417,07143 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Valparaiso, Chile",,960 meters,1966,8,12,L. Knapp,,,PreservedSpecimen,Formerly cas 38318,
USNM,Fishes,77382,2,Aphos porosus,Batrachoididae,,,,,,,Chile,,,,,"Pacific, Tome, Chile",,,1888,,,,,,PreservedSpecimen,,
USNM,Fishes,176436,1,Semicossyphus darwini,Labridae,,,-29.03,02134 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chanaral Island",,,1944,10,14,M. Lobell,,,PreservedSpecimen,X-ray in divisional files,
USNM,Fishes,176544,1,Caranx chilensis,Carangidae,,,-33.63,07850 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Juan Fernandez, Cumberland Bay",,,1945,4,7,M. Lobell,,,PreservedSpecimen,Jurel,
USNM,Fishes,379467,1,Rhadinesthes decimus,Stomiidae,,,,,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,500 meters-1000 meters,1966,8,6,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,208107,1,Mustelus mento,Triakidae,,,-35.37,07233 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Off Chile",,0 meters-27 meters,1966,8,6,,,,PreservedSpecimen,Placed in tank.,
USNM,Fishes,88808,1,Aphos porosus,Batrachoididae,,,,,,,Chile,,,,,"Pacific, Lota Chile.",,,1927,6,16,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,407850,1,Merluccius gayi,Merlucciidae,,,,,,,Chile,Valparaiso Province,,,,"Pacific, 17 - 18 mi. NW Valparaiso, Chile",,,1966,2,12,"B. Collette, R. Gibbs & R. Cressey",,,PreservedSpecimen,Out of USNM 212190.,
USNM,Fishes,176498,25,Engraulidae,Engraulidae,,,-23.5,-70.4,,,Chile,,,,,"Pacific, Chile, Antofagasta Bay",,,1944,11,26,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,333303,1,Astronesthes lucibucca,Stomiidae,,,3332 S,-78.592,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Trawled At 500 m For 1 Hour, 150 m For 1 Hour",,0 meters-500 meters,1966,2,18,,,,PreservedSpecimen,56 mm sl,
USNM,Fishes,39140,1,Myxine affinis,Myxinidae,,,,,,,Chile,,,,,"Pacific, Straits of Magellan",,,,,,W. Safford,,,PreservedSpecimen,,
USNM,Fishes,26715,1,Myxine affinis,Myxinidae,,,,,,,Chile,,,,,"Pacific, Sts. of Magellan",,,,,,,,,PreservedSpecimen,Orig. no. 17,
USNM,Fishes,216705,5,Coelorinchus aconcagua,Macrouridae,,,-35.4417,07301 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Coast of Chile",,290 meters-450 meters,1966,8,9,L. Knapp,,,PreservedSpecimen,Out of cas 36800. 72 ft. shrimp trawl,
USNM,Fishes,266498,12,Coelorinchus aconcagua,Macrouridae,,,,,,,Chile,,,,,"Pacific, 17-18 km NW off Valparaiso Harbor, Chile.",,CA,1966,2,11,"R. Gibbs, B. Collette & R. Cressey",,,PreservedSpecimen,,
USNM,Fishes,167727,6,Percilia gillissi,Perciliidae,,,,,,,Chile,,,,,"Pacific, Chile, Penaflor.",,,1919,3,29,C. Eigenmann,,,PreservedSpecimen,,
USNM,Fishes,RAD107939,1,Auchenionchus microcirrhis,Labrisomidae,Polyester,,,,,,Peru or Chile,,,,,"Pacific, Peru or Chili?",,,,,,,,,MachineObservation,,
USNM,Fishes,201085,7,Argyropelecus olfersii,Sternoptychidae,,,3332 S,-78.592,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Trawled At 500 m For 1 Hour, 150 m For 1 Hour",,0 meters-500 meters,1966,2,18,,,,PreservedSpecimen,Rec. from: r.h. gibbs & b.b. collette. 10'ikmt; 1000 m wire out,
USNM,Fishes,84337,2,Aplochiton zebra,Galaxiidae,,,,,,,Chile,,,,,Chile: Lake Rimhue,,,1919,,,C. Eigenmann,,,PreservedSpecimen,,
USNM,Fishes,307849,3,Percichthys trucha,Percichthyidae,,,,,,,Chile,,,,,"Atlantic, Ensenada",,,1919,3,9,C. Eigenmann,,,PreservedSpecimen,Originally cas 40606.,
USNM,Fishes,176458,1,Paralichthys,Paralichthyidae,Unknown,,-42.48,07246 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Castro",,,1945,1,20,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,215582,8,Alepocephalus tenebrosus,Alepocephalidae,Illustration,,-24.4917,07040 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,950 meters,1966,8,16,L. Knapp,,,PreservedSpecimen,Gill arches removed from 1 spm by vgs 28 apr 1997.,
USNM,Fishes,208586,2,Halargyreus johnsonii,Moridae,,,-34.8917,07244 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,780 meters-925 meters,1966,8,9,L. Knapp,,,PreservedSpecimen,Sepbop,
USNM,Fishes,220183,10,Centroscyllium nigrum,Etmopteridae,,,-34.4417,-73.0167,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,750 meters,1966,8,5,L. Knapp,,,PreservedSpecimen,"Lot exch. to florida state museum, univ. of florida",
USNM,Fishes,76853,1,Notothenia gilberti,Nototheniidae,,,-52.97,07048 W,,Degrees Minutes Seconds,Chile,,,,,"Atlantic, Straits of Magellan, Laredo Bay, Straits of Magellan",,,1888,1,,,,CA,PreservedSpecimen,,
USNM,Fishes,164431,1,Squalus acanthias,Squalidae,,,-42.48,07246 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Castro",,,1945,1,21,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,209294,3,Hygophum hanseni,Myctophidae,,,3300 S,08000 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,,1965,11,26,,,,PreservedSpecimen,,
USNM,Fishes,143029,3,Pennaclinus racemarius,Labrisomidae,,,,,,,Peru Or Chile,,,,,"Pacific, Peru or Chile?",,,,,,,,,PreservedSpecimen,,
USNM,Fishes,84326,4,Basilichthys australis,Atherinopsidae,,,,,,,Chile,,,,,Chile,,,1919,,,C. Eigenmann,,,PreservedSpecimen,,
USNM,Fishes,176484,10,Odontesthes,Atherinopsidae,,,-42.47,07330 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Archao, Chiloe Island, Chiloe Bay",,,1945,2,5,Fisherman,,,PreservedSpecimen,,
USNM,Fishes,88778,1,Harpagifer bispinis,Harpagiferidae,,,,,,,Chile,,,,,"Pacific, Punta Arenas, St. of Magellan, Chile.",,,1927,2,3,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,307337,1,Paraliparis merodontus,Liparidae,,,-31.23,07146 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,800 meters,1980,9,6,,,,PreservedSpecimen,,
USNM,Fishes,294072,25,Scomberesox saurus,Scomberesocidae,,,-22.9322,-74.8139,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile.",,,1966,3,4,R. Gibbs & B. Collette,,,PreservedSpecimen,Gear: yano net etc.,
USNM,Fishes,176597,3,Patagonotothen longipes,Nototheniidae,,,4154 S,07306 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Bahia Lin",,,1945,1,20,M. Lobell,,,PreservedSpecimen,"Originally 4 specimens, 1 removed to usnm 200786",
USNM,Fishes,405586,1,Diplomystes nahuelbutaensis,Diplomystidae,,,,,,,Chile,,,,,"Rio Laja at bridge 2 km south of Tucapel, VIII Region, Chile. Biobio drainage",,,1992,11,14,"T. Berra, V. Ruiz & C. Meier",,,PreservedSpecimen,,
USNM,Fishes,77391,5,Paralichthys adspersus,Paralichthyidae,,,,,,,Chile,,,,,"Pacific, Lota, Chile",,,1888,2,15,,,,PreservedSpecimen,"01 spec. exch. to brit. mus., 1935.",
USNM,Fishes,88801,1,Austrolycus depressiceps,Zoarcidae,,,,,,,Chile,,,,,"Atlantic, Punta Arenas, Chile.",,,1927,1,30,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,424456,1,Sicyases sanguineus,Gobiesocidae,,,,,,,Chile,,,,,"Pacific, Two Pools Among Rocks By Marine Station At Monte Mar, North of Valparaiso, Chile",,1 meter,1966,2,14,B. Collette & R. Gibbs,,,PreservedSpecimen,,
USNM,Fishes,294051,26,Scomberesox saurus scombroides,Scomberesocidae,,,3042 S,07158 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile.",,,1966,8,12,,,,PreservedSpecimen,Dip net at surface.,
USNM,Fishes,76892,9,Symphurus bergi,Cynoglossidae,,,38 08 00 S,075 53 00 W,,,Chile,Bio-Bio,,,,"Pacific, Off Chile, South America",,1238 meters,1888,2,14,,,,PreservedSpecimen,1 to brit. mus.,
USNM,Fishes,76859,1,Coryphaenoides ariommus,Macrouridae,Illustration,,38 08 00 S,075 53 00 W,,,Chile,Bio-Bio,,,,"Pacific, Off Chile, South America",,1238 meters,1888,2,14,,,,PreservedSpecimen,,
USNM,Fishes,228625,2,Trachurus,Carangidae,,,,,,,Chile,Valparaiso Province,,,,"Pacific, Chile, Valparaiso Market South of Town",,,1966,2,10,R. Gibbs & R. Cressey,,,PreservedSpecimen,Placed in tank.,
USNM,Fishes,176608,4,Scorpaenidae,Scorpaenidae,,,23 38 S,70 24  W,,,Chile,,,,,"Pacific, Chile, Antofagasta Bay",,,1944,11,26,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,176423,1,Cottoperca gobio,Bovichtidae,,,-45.175,07333 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Huichas Island",,,1945,1,25,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,399187,11,Galaxias maculatus,Galaxiidae,,,,,,,Chile,,,,,"Lago Huillinco at Cucao, Chile",,,1992,11,29,T. Berra & V. Ruiz,,,PreservedSpecimen,,
USNM,Fishes,301087,1,Borostomias antarcticus,Stomiidae,,,-34.8917,07244 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,780 meters-925 meters,1966,8,9,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,304618,9,Austrophycis marginatus,Moridae,,,,,,,Chile,,,,,"Pacific, 17-18 km NW off Valparaiso Harbor, Chile.",,CA,1966,2,11,"R. Gibbs, B. Collette & R. Cressey",,,PreservedSpecimen,,
USNM,Fishes,342577,3,Odontesthes regia,Atherinopsidae,,,-20.25,07010 W,,Degrees Minutes Seconds,Chile,Tarapaca Region,Iquique Province,,,"Pacific, Iquique",,6 meters-9 meters,1966,8,22,"L. Knapp, J. Moulton, A. Kendall & D. Pearson",,,PreservedSpecimen,Sl:35.6-40 mm,
USNM,Fishes,367132,1,Patagonotothen longipes,Nototheniidae,,,51 S,074 13W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Entrance To Puerto Bueno",,,1969,,,D. Pawson,,,PreservedSpecimen,,
USNM,Fishes,369173,3,Patagonotothen,Nototheniidae,,,-53.6467,-70.9183,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,101 meters-119 meters,1970,4,26,H. Fehlmann,,,PreservedSpecimen,Former umo collection.,
USNM,Fishes,77343,9,Patagonotothen tessellata,Nototheniidae,,,-49.42,07415 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Port Grappler",,,1888,1,,,,,PreservedSpecimen,"Originally 10 specimens, 1 exchanged to brit. mus.",
USNM,Fishes,427219,1,Idiacanthus atlanticus,Stomiidae,,,-32.1417,07143 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Valparaiso, Chile",,960 meters,1966,8,12,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,215541,14,Talismania aphos,Alepocephalidae,,,-23.53,0704330W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,600 meters,1966,8,17,,,,PreservedSpecimen,,
USNM,Fishes,120025,0,Salarias chilensis,Blenniidae,,,,,,,Chile,,,,,"Pacific, Chile: Valparaiso Harbor",,,1935,2,5,,,,PreservedSpecimen,"Not found during inventory, 1980. not found in collection as of feb/1998. this spm was originally one of five cataloged as cas 5536-41 and exch. to usnm during 1942. it may have been missing as early as 1943. (see also remarks under opioblennnius fernandezensis) p. 9 in no. 519 of s.i. contri. to zool.",
USNM,Fishes,399185,6,Cheirodon galusdae,Characidae,,,,,,,Chile,,,,,"Rio Laja at Laja Airport 300 m upstream from Junction with Biobio River, VIII Region, Chile",,,1992,12,10,"T. Berra, V. Ruiz & C. Meier",,,PreservedSpecimen,,
USNM,Fishes,298040,1,Nannobrachium,Myctophidae,,,-34.258,-72.417,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,0 meters-1000 meters,1966,2,3,,,,PreservedSpecimen,,
USNM,Fishes,221410,1,Halaelurus canescens,Scyliorhinidae,,,-39.95,07347 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Near Corral, Chile",,250 meters-300 meters,1967,2,24,M. Morrell,,,PreservedSpecimen,Stomach contents,
USNM,Fishes,265385,3,Chauliodus sloani,Stomiidae,,,-33.125,-85.817,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Islands",,0 meters-800 meters,1965,11,29,,,,PreservedSpecimen,,
USNM,Fishes,265876,1,Caranx,Carangidae,Dry Osteological Specimen,,-33.63,-78.9917,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Is., Mas a Tierra, Cumberland Bay and Padre Bay.",,0 meters-3 meters,1966,2,18,R. Gibbs et al.,,,PreservedSpecimen,"Original no. 17; skeleton. field no. bbc 1165 is on label with specimen, however gibb's field notes give bbc 1164 as collette's field no. for this station. Stored in Osteo Collection.",
USNM,Fishes,208225,13,Merluccius albidus,Merlucciidae,,,-33.22,07152 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile**Off Chiledepth: 165-170 Metersgear: Shrimp Trawl",,165 meters-170 meters,1966,7,31,,,,PreservedSpecimen,Sepbop knapp lwk 66-15,
USNM,Fishes,218922,25,Scorpis chilensis,Kyphosidae,Glycerin with Bone Stain,,-33.6333,-78.9917,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Is, Mas a Tierra, Cumberland Bay and Padre Bay.  100' from shore.",,3 meters,1966,2,18,R. Gibbs & B. Collette,,,PreservedSpecimen,"2 spec. removed for clearing and staining.  Gill arches removed and stained from one specimen and located in vial in jar. One specimen donated to Museu de Zoologia da Universidade de Sao Paulo (MZUSP), 15 April 2014. See transaction 2068299.",
USNM,Fishes,202747,1,Epinephelus,Serranidae,,,-33.63,07849 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Juan Fernandez Islands: Isla Mas-a-Tierra: Cumberland Bay.",,,1966,2,18,,,,PreservedSpecimen,"Rec. from: r.h. gibbs and b.b. collette. dip-net, spear, hook & line. placed in tank.",
USNM,Fishes,RAD117785,1,Trachurus murphyi,Carangidae,Polyester,,,,,,Chile,,,,,"Pacific, Talcahuano, Chili",,,,,,,,,MachineObservation,,
USNM,Fishes,198602,1,Decapterus,Carangidae,,,31 S,08403 E,,Degrees Minutes Seconds,Chile,,,,,S. Pacific Ocean Off La Serena:,,,,,,,,,PreservedSpecimen,,
USNM,Fishes,221399,1,Halaelurus canescens,Scyliorhinidae,,,-24.4917,07040 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,290 meters-450 meters,1966,8,9,,,,PreservedSpecimen,"Clasper assembly, pectoral fin, jaws, & heart.",
USNM,Fishes,77367,4,Galaxias maculatus,Galaxiidae,,,,,,,Chile,,,,,"Chile: Mayne Harbor, Patagonia",,,1888,2,5,,,,PreservedSpecimen,,
USNM,Fishes,201082,10,Argyropelecus intermedius,Sternoptychidae,,,-32.842,-86.283,,Degrees Minutes Seconds,Chile,,,,,Southeastern Pacific Ocean,,CA,1966,2,22,,,,PreservedSpecimen,Rec. from: r.h. gibbs & b.b. collette. 10' ikmt; 1200 m wire out; 0-520 m (benthos tdr),
USNM,Fishes,213485,4,Syngnathus macrobrachium,Syngnathidae,,,-28.47,07114 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Huasco Bay",,,1944,10,9,M. Lobell,,,PreservedSpecimen,Out of usnm 176501 (holotype),
USNM,Fishes,77384,1,Leptonotus blainvilleanus,Syngnathidae,,,,,,,Chile,,,,,"Chile: Port Otway, Patagonia",,,1888,2,10,,,,PreservedSpecimen,,
USNM,Fishes,200786,1,Patagonotothen brevicauda,Nototheniidae,,,4154 S,07306 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Bahia Lin",,,1945,1,20,M. Lobell,,,PreservedSpecimen,Out of us 176597,
USNM,Fishes,399186,10,Bullockia maldonadoi,Trichomycteridae,,,,,,,Chile,,,,,"Rio Laja at La Cantera 7 km below Salto Laja, VIII Region, Chile",,,1992,12,9,"T. Berra, V. Ruiz & C. Meier",,,PreservedSpecimen,,
USNM,Fishes,201153,1,Scopelarchus guentheri,Scopelarchidae,,,-32.842,-86.283,,Degrees Minutes Seconds,Chile,,,,,Southeastern Pacific Ocean,,CA,1966,2,22,,,,PreservedSpecimen,Rec. from: r.h. gibbs & b.b. collette. 10' ikmt; 1200 m. wire out; 0-520 m. (benthos tdr),
USNM,Fishes,366863,1,Bovichtus chilensis,Bovichtidae,,,,,,,Chile,,,,,"Chile; Monte Mar, N of Valparaiso Tidepools Back of Marine Station",,,1966,2,12,"B. Collette, R. Gibbs & W. Fischer",,,PreservedSpecimen,,
USNM,Fishes,203489,1,Deania calcea,Centrophoridae,,,,,,,Chile,,,,,"Pacific, 17 km. N.W. Valparaiso, Chile",,366 meters-732 meters,,,,"B. Collette, R. Gibbs & R. Cressey",,,PreservedSpecimen,.,
USNM,Fishes,391289,6,Pseudocaranx chilensis,Carangidae,,,-33.63,-78.9917,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Is., Mas a Tierra, Cumberland Bay and Padre Bay.",,0 meters-3 meters,1966,2,18,R. Gibbs et al.,,,PreservedSpecimen,"Cumberland Bay, Gov't Harbor anchorage",
USNM,Fishes,114925,5,Cottoperca gobio,Bovichtidae,,,-42.625,07346 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Chonchi, Chiloe Island.",,,1945,2,4,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,301048,1,Idiacanthidae,Idiacanthidae,,,-36.275,0830000W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,620 meters,1966,9,28,,,,PreservedSpecimen,,
USNM,Fishes,362288,12,Hippoglossina macrops,Paralichthyidae,,,300900S,0712400W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,100 meters,1966,8,13,,,,PreservedSpecimen,Ident. by k. amaoka.,
USNM,Fishes,399172,1,Trichomycterus areolatus,Trichomycteridae,ETOH FIXED,,,,,,Chile,,,,,"Chile, Rio Curanilahue near Lebu, Funda Curanilahue",,,1994,1,25,V. Ruiz,,,PreservedSpecimen,,
USNM,Fishes,369881,2,Patagonotothen,Nototheniidae,,,-53.5133,-70.8425,,Degrees Minutes Seconds,Chile,,,,,"Pacific, At Punta Sta. Ana Peninsula De Brunswick, Chile From High Sub-Tidal.",,0 meters-1 meter,1969,4,16,,,,PreservedSpecimen,Former umo collection.,
USNM,Fishes,88841,1,Pseudocaranx chilensis,Carangidae,Unknown,,,,,,Chile,,,,,"Pacific, Bahia Cumberland, Juan Fernandez",,,,,,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,274703,2,Bathylagus bericoides,Bathylagidae,,,-32.258,-72.396,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, North of Valparaiso",,500 meters,1966,8,11,"L. Knapp, A. Humes, W. Coil, H. Heyamoto, T. Hida & A. Kendall",,,PreservedSpecimen,,
USNM,Fishes,298306,6,Pyramodon parini,Carapidae,Glycerin with Cartilage Stain,,-24.4917,07040 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,"00000285, -0000300 M",1983,9,3,A. Kotlyar,,,PreservedSpecimen,,
USNM,Fishes,362462,1,Paralichthys adspersus,Paralichthyidae,Alcohol,,-30.2783,-71.5367,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,40 meters,1966,8,5,L. Knapp,,,PreservedSpecimen,Ident. by K. Amaoka. Tag number A00035,
USNM,Fishes,88717,45,Odontesthes gracilis,Atherinopsidae,,,,,,,Chile,,,,,"Pacific, Chile: Cumberland Bay, Juan Fernandez Island.",,,1926,12,20,W. Schmitt,,,PreservedSpecimen,Seine; 5 specimens (of original 50 spms) on loan (1980) are lost as of april/2002. original (field) no. 58. 45 specimens: 41-65 mm sl.,
