id,latitude,longitude,cntry_code,country,obs_date,t_kingdom,t_phylum,t_class,t_order,t_family,t_genus,t_species,database,inst,collection,provider,records,year,month
"24773643","-47.75","-65.8833","AR","ARGENTINA","1973-01-03","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias maculatus","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1973","1"
"52687119","-47.75","-65.883","AR","ARGENTINA","1973-01-03","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias maculatus","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1973","1"
"233825316","-41.0676","-71.5729","AR","ARGENTINA","2002-11-30","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias maculatus","GBIF","APN-AR","FUENTES","Administración de Parques Nacionales, Argentina","1","2002","11"
"233825379","-40.7707","-71.6577","AR","ARGENTINA","2002-11-30","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias maculatus","GBIF","APN-AR","FUENTES","Administración de Parques Nacionales, Argentina","1","2002","11"
"197782928","-54.8833","-67.2333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","IIPB","997877","Ocean Biogeographic Information System","4","",""
"197782921","-54.8833","-67.1333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","IIPB","997100","Ocean Biogeographic Information System","1","",""
"24773372","-54.7833","-68.25","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","4","1967","3"
"188964111","-54.8833","-67.35","AR","ARGENTINA","1896-05-11","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","FishBase","Occurrence","FishBase","1","1896","5"
"24773370","-54.7833","-68.25","AR","ARGENTINA","1967-12-13","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1967","12"
"24773390","-54.7833","-68.25","AR","ARGENTINA","1968-11-23","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","4","1968","11"
"52687057","-47.7548","-65.899","AR","ARGENTINA","1972-07-20","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","7"
"24773590","-47.75","-65.8833","AR","ARGENTINA","1972-07-20","Animalia","Chordata","Actinopterygii","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","7"
"24773486","-47.75","-65.8833","AR","ARGENTINA","1970-12-12","Animalia","Chordata","Actinopterygii","Atheriniformes","Notocheiridae","Notocheirus","Notocheirus hubbsi","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","12"
"52686981","-47.75","-65.883","AR","ARGENTINA","1970-12-12","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Notocheirus","Notocheirus hubbsi","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","12"
"150013530","-54.7","-65.2","AR","ARGENTINA","1971-04-24","Animalia","Chordata","Actinopterygii","Atheriniformes","Notocheiridae","Notocheirus","Notocheirus hubbsi","GBIF","USNM","Vertebrate Zoology; Fishes","National Museum of Natural History","1","1971","4"
"241339072","-54.667","-65.233","AR","ARGENTINA","1971-04-24","Animalia","Chordata","Actinopterygii","Atheriniformes","Notocheiridae","Notocheirus","Notocheirus hubbsi","GBIF","USNM","Vertebrate Zoology; Fishes","National Museum of Natural History","1","1971","4"
"24773578","-47.75","-65.8833","AR","ARGENTINA","1972-05-15","Animalia","Chordata","Actinopterygii","Atheriniformes","Notocheiridae","Notocheirus","Notocheirus hubbsi","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","5"
"52687058","-47.75","-65.883","AR","ARGENTINA","1972-05-15","Animalia","Chordata","Actinopterygii","Atheriniformes","Notocheiridae","Notocheirus","Notocheirus hubbsi","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","5"
"52687192","-42.3394","-63.625","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1982","10"
"24773724","-42.3","-63.6333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1982","10"
"52687477","-42.2532","-64.112","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1991","5"
"216053043","-42.2434","-64.1343","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1991","5"
"52686884","-42.7605","-63.652","AR","ARGENTINA","1964-01-25","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1964","1"
"52686896","-47.7515","-65.935","AR","ARGENTINA","1968-12-03","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1968","12"
"24773410","-47.75","-65.8833","AR","ARGENTINA","1968-12-03","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1968","12"
"52687003","-47.7515","-65.935","AR","ARGENTINA","1970-02-25","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","2"
"24773494","-47.75","-65.8833","AR","ARGENTINA","1970-02-25","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","2"
"52687926","-47.7515","-65.935","AR","ARGENTINA","1970-05-15","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","5"
"24773536","-47.75","-65.8833","AR","ARGENTINA","1970-05-15","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","5"
"24773481","-47.75","-65.8833","AR","ARGENTINA","1970-09-04","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","9"
"24773482","-47.75","-65.8833","AR","ARGENTINA","1970-09-24","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","9"
"52687004","-47.7515","-65.935","AR","ARGENTINA","1970-11-24","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","11"
"24773495","-47.75","-65.8833","AR","ARGENTINA","1970-11-24","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","11"
"24773483","-47.75","-65.8833","AR","ARGENTINA","1970-11-27","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","11"
"24773542","-47.75","-65.8833","AR","ARGENTINA","1971-01-26","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","1"
"24773538","-47.75","-65.8833","AR","ARGENTINA","1971-04-20","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","4"
"52687037","-47.75","-65.883","AR","ARGENTINA","1971-04-20","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1971","4"
"238934542","-47.75","-65.883","AR","ARGENTINA","1971-04-24","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1971","4"
"24773543","-47.75","-65.8833","AR","ARGENTINA","1971-05-27","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","5"
"24773612","-47.75","-65.8833","AR","ARGENTINA","1972-01-28","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","1"
"238934545","-42.7991","-65.003","AR","ARGENTINA","1983-12-11","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1983","12"
"238934539","-42.6589","-65","AR","ARGENTINA","1987-12-10","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1987","12"
"52687393","-42.6589","-64.987","AR","ARGENTINA","1988-09-26","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1988","9"
"216052978","-42.6447","-64.9708","AR","ARGENTINA","1988-09-26","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1988","9"
"52687456","-42.6131","-64.881","AR","ARGENTINA","1989-02-22","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1989","2"
"52687460","-42.3394","-63.625","AR","ARGENTINA","1990-07-15","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1990","7"
"24773945","-42.3","-63.6333","AR","ARGENTINA","1990-07-15","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1990","7"
"52687237","-42.6131","-64.881","AR","ARGENTINA","1992-03-03","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1992","3"
"24774082","-54.7833","-68.25","AR","ARGENTINA","1995-06-30","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","1","1995","6"
"52687676","-42.5849","-64.261","AR","ARGENTINA","1997-07-21","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1997","7"
"24774131","-42.5833","-64.25","AR","ARGENTINA","1997-07-21","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1997","7"
"52687757","-42.7811","-66.015","AR","ARGENTINA","1999-04-08","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1999","4"
"52687797","-42.6589","-64.987","AR","ARGENTINA","2001-02-12","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","2","2001","2"
"216053341","-42.6447","-64.9708","AR","ARGENTINA","2001-02-12","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","2","2001","2"
"52687914","-47.7515","-65.935","AR","ARGENTINA","2004-12-10","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","2004","12"
"24774328","-47.75","-65.8833","AR","ARGENTINA","2004-12-10","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes smitti","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","2004","12"
"52692257","-47.7555","-65.889","AR","ARGENTINA","1972-01-30","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen jordani","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","1"
"24773638","-47.75","-65.8833","AR","ARGENTINA","1972-01-30","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen jordani","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","1"
"24774373","-47.75","-65.8833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","4","1968","2"
"52692067","-47.75","-65.883","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","3","1968","2"
"24774378","-47.75","-65.8833","AR","ARGENTINA","1969-12-18","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1969","12"
"24774410","-47.75","-65.8833","AR","ARGENTINA","1970-02-26","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","2"
"52692130","-47.75","-65.883","AR","ARGENTINA","1970-02-26","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","2"
"52692131","-47.7515","-65.935","AR","ARGENTINA","1970-06-02","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","6"
"24774411","-47.75","-65.8833","AR","ARGENTINA","1970-06-02","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","6"
"52692126","-47.7515","-65.935","AR","ARGENTINA","1970-07-06","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","2","1970","7"
"216052601","-47.75","-65.9333","AR","ARGENTINA","1970-07-06","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","2","1970","7"
"24774441","-47.75","-65.8833","AR","ARGENTINA","1971-01-26","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","1"
"24774442","-47.75","-65.8833","AR","ARGENTINA","1971-04-20","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","4"
"24774443","-47.75","-65.8833","AR","ARGENTINA","1971-05-27","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","5"
"52692171","-47.75","-65.883","AR","ARGENTINA","1971-05-27","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen squamiceps","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1971","5"
"52692088","-54.6622","-65.264","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen tessellata","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1969","11"
"197710780","-47.9333","-65.95","AR","ARGENTINA","1953-02-01","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Elattarchus","Elattarchus archidium","GBIF","UBC","305448","Ocean Biogeographic Information System","1","1953","2"
