"decimalLatitude","decimalLongitude","occurrenceID","scientificName","kingdom","phylum","order","taxonRank","taxonID","family","genus","datasetName","license","verbatimIdentification","bibliographicCitation","year","eventDate","individualCount","accessRights","samplingProtocol","locality","catalogNumber","locationRemarks","basisOfRecord","verbatimLatitude","verbatimLongitude","month","verbatimSRS","associatedReferences","recordedBy","eventRemarks","rightsHolder","stateProvince","continent","countryCode","county","verbatimEventDate","references","specificEpithet","establishmentMeans","otherCatalogNumbers","municipality","institutionID","datasetID","vernacularName","country","verbatimCoordinateSystem","class","occurrenceRemarks","institutionCode","samplingEffort","collectionCode","eventTime","lifeStage","sampleSizeUnit","coordinateUncertaintyInMeters","waterBody","collectionID","disposition","habitat","typeStatus","higherGeography","fieldNumber","language","modified","preparations","identifiedBy","georeferencedBy","georeferenceRemarks","recordNumber","higherClassification","dateIdentified","organismQuantityType","ownerInstitutionCode","locationID","occurrenceStatus","verbatimLocality","eventID","georeferenceVerificationStatus","nomenclaturalCode","georeferencedDate","georeferenceProtocol","georeferenceSources","dynamicProperties","island","verbatimDepth","footprintWKT","islandGroup","identificationRemarks","previousIdentifications","infraspecificEpithet","materialSampleID","scientificNameID","originalNameUsage","associatedSequences","identificationQualifier","type","informationWithheld","dataGeneralizations","recordedByID","organismScope","organismRemarks","parentEventID","higherGeographyID","identificationID","identifiedByID","acceptedNameUsageID","taxonConceptID","acceptedNameUsage","nameAccordingTo","genericName","taxonomicStatus","taxonRemarks","day","startDayOfYear","endDayOfYear","geodeticDatum","associatedMedia","verbatimElevation","sex","organismQuantity","sampleSizeValue","coordinatePrecision","scientificNameAuthorship","organismID","maximumDepthInMeters","minimumDepthInMeters","identificationVerificationStatus","locationAccordingTo","subgenus","minimumElevationInMeters","maximumElevationInMeters","namePublishedInID","namePublishedInYear","namePublishedIn","verbatimCoordinates","earliestAgeOrLowestStage","verbatimTaxonRank","formation","lithostratigraphicTerms","latestAgeOrHighestStage","group","member","lowestBiostratigraphicZone","highestBiostratigraphicZone","bed","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","latestEonOrHighestEonothem","earliestEraOrLowestErathem","earliestEonOrLowestEonothem","latestEraOrHighestErathem","geologicalContextID","latestPeriodOrHighestSystem","latestEpochOrHighestSeries","reproductiveCondition","behavior","degreeOfEstablishment","pathway","associatedOccurrences","associatedTaxa","organismName","associatedOrganisms","fieldNotes","verticalDatum","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","pointRadiusSpatialFit","footprintSRS","footprintSpatialFit","identificationReferences","parentNameUsageID","originalNameUsageID","nameAccordingToID","parentNameUsage","subfamily","infragenericEpithet","cultivarEpithet","nomenclaturalStatus","prim_key","canonicalName","data_source","uuid","gbifID","datasetKey","taxonKey"
-45.16493004,-72.10584397,"Correa.Boisjoly.collection.004504","Oncorhynchus tshawytscha (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204024","Salmonidae","Oncorhynchus","Correa & Boisjoly fish collection v.2025-11-27","CC BY-NC 4.0","Oncorhynchus tshawytscha","Correa, Cristian, and Maryse Boisjoly (2025) Chilean fish collection and empirical database (Version 2025-11-27) [Unpublished dataset].","2014","2014-03-07","13","not-for-profit use only","Gill Net Salmonera","Río Ñireguao",NA,"Ñireguao River","Occurrence",NA,NA,NA,NA,"","Cristian Correa, Maryse Boisjoly",NA,"Cristian Correa, orcid.org/0000-0002-8608-6858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish | Correa.Boisjoly.collection.004504","Oncorhynchus tshawytscha","Correa & Boisjoly fish collection (v.2025)",NA,NA,NA,NA
-45.16493004,-72.10584397,"Correa.Boisjoly.collection.004515","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","Correa & Boisjoly fish collection v.2025-11-27","CC BY-NC 4.0","Salmo trutta","Correa, Cristian, and Maryse Boisjoly (2025) Chilean fish collection and empirical database (Version 2025-11-27) [Unpublished dataset].","2014","2014-03-07","1","not-for-profit use only","Gill Net Salmonera","Río Ñireguao",NA,"Ñireguao River","Occurrence",NA,NA,NA,NA,"","Cristian Correa, Maryse Boisjoly",NA,"Cristian Correa, orcid.org/0000-0002-8608-6858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish | Correa.Boisjoly.collection.004515","Salmo trutta","Correa & Boisjoly fish collection (v.2025)",NA,NA,NA,NA
-45.720066,-72.105116,"SUBPESCA.PescaInvestigacion2012-2023.140","Hatcheria macraei (Girard, 1855)","Animalia","Chordata","Siluriformes","SPECIES","https://www.gbif.org/species/2342955","Trichomycteridae","Hatcheria","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","CC NC-BY 4.0","Hatcheria macraei","Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.","2023","2023-02-07","3","Datos obtenidos por ley de transparencia.","pesca con caña (mosca y cuchara) y electro-pesca","Valle Simpson",NA,"T1B",NA,"725283","4932978",2,NA,NA,NA,NA,NA,"Región de Aysén","Sudamérica","CL","Provincia de Coyhaique",NA,NA,NA,NA,NA,"Comuna de Coyhaique",NA,NA,NA,"Chile",NA,NA,NA,NA,"30 MIN (Caña) Y 415 SEG (Electro pesca)",NA,"7:00 - 12:00 HRS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PescaInvestigacion2012-2023.140","Hatcheria macraei","SUBPESCA Pesca Investigación (2012-2023)",NA,NA,NA,NA
-45.720066,-72.105116,"SUBPESCA.PescaInvestigacion2012-2023.138","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","CC NC-BY 4.0","Oncorhynchus mykiss","Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.","2023","2023-02-07","1","Datos obtenidos por ley de transparencia.","pesca con caña (mosca y cuchara) y electro-pesca","Valle Simpson",NA,"T1B",NA,"725283","4932978",2,NA,NA,NA,NA,NA,"Región de Aysén","Sudamérica","CL","Provincia de Coyhaique",NA,NA,NA,NA,NA,"Comuna de Coyhaique",NA,NA,"trucha arcoíris","Chile",NA,NA,NA,NA,"30 MIN (Caña) Y 415 SEG (Electro pesca)",NA,"7:00 - 12:00 HRS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PescaInvestigacion2012-2023.138","Oncorhynchus mykiss","SUBPESCA Pesca Investigación (2012-2023)",NA,NA,NA,NA
-45.7299999997,-72.0999999997,"MAguilar.Lit.Review.151","Oncorhynchus tshawytscha (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204024","Salmonidae","Oncorhynchus","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","CC BY-NC 4.0","Oncorhynchus tshawytscha","Alò D, Correa C, Samaniego H, Krabbenhoft CA, Turner TF. 2019. Otolith microchemistry and diadromy in Patagonian river fishes. PeerJ 7:e6149 https://doi.org/10.7717/peerj.6149","2008","2008","5",NA,"fish specimens were euthanized by an overdose of anaesthetic solution (tricaine-methanesulfonate MS-222 or clove oil)","Aysén-Simpson","151",NA,"HumanObservation","-45,73","-72,1",NA,NA,NA,NA,NA,NA,"Región de Aysén","Sudamérica","CL","Provincia de Coyhaique","2008","-","tshawytscha","introduced",NA,"Comuna de Coyhaique",NA,NA,NA,"Chile",NA,"Actinopterygii","residente de agua dulce",NA,NA,NA,NA,"juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agui | MAguilar.Lit.Review.151","Oncorhynchus tshawytscha","Review by M. González-Aguilar (2023)",NA,NA,NA,NA
-45.721163,-72.098685,"SUBPESCA.PecesContinentales2019.10212","Hatcheria macraei (Girard, 1855)","Animalia","Chordata","Siluriformes","SPECIES","https://www.gbif.org/species/2342955","Trichomycteridae","Hatcheria","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Hatcheria macraei","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","8","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"10212","4",NA,"725779","4932838",2,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.10212","Hatcheria macraei","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.721163,-72.098685,"SUBPESCA.PecesContinentales2019.10214","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Oncorhynchus mykiss","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","6","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"10214","4",NA,"725779","4932838",2,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.10214","Oncorhynchus mykiss","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.721163,-72.098685,"SUBPESCA.PecesContinentales2019.10215","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","24","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"10215","4",NA,"725779","4932838",7,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.10215","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-43.667046,-72.0985949997,"MAguilar.Lit.Review.193","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","CC BY-NC 4.0","Oncorhynchus mykiss","Bravo, S., Whelan, K., & Silva, M. (2021). Assessment of trout populations inhabiting the Palena River, southern Chile. Latin American Journal of Aquatic Research, 49(1), 29-39. doi:http://dx.doi.org/10.3856/vol49-issue1-fulltext-2577","2012","2012/2013","15",NA,"Pesca eléctrica y redes de enmalle","sitio de muestreo 7","193",NA,"HumanObservation","43°14’-44°35’S","71°07’-72°58’W",NA,NA,NA,NA,"seis censos, 4 estaciones del año",NA,"Región de Los Lagos","Sudamérica","CL","Provincia de Palena","Entre Febrero 2012 y Junio 2013","-","mykiss","introduced",NA,"Comuna de Palena",NA,NA,NA,"Chile",NA,"Actinopterygii",NA,NA,"Las redes con un tamaño de malla de 3"" (76 mm) y 7"" (180 mm), se colocaron por períodos de 24 h y se verificó la presencia de peces cada 12 h. La pesca eléctrica se llevó a cabo en los riffles menos profundos. Todos los peces recolectados por electropesca se mantuvieron vivos en un recipiente con agua dulce y se anestesiaron con benzocaína (10% en etanol, 1 ml L-1) antes de medir (mm) y pesar (g).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agui | MAguilar.Lit.Review.193","Oncorhynchus mykiss","Review by M. González-Aguilar (2023)",NA,NA,NA,NA
-43.667046,-72.0985949997,"MAguilar.Lit.Review.194","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","CC BY-NC 4.0","Salmo trutta","Bravo, S., Whelan, K., & Silva, M. (2021). Assessment of trout populations inhabiting the Palena River, southern Chile. Latin American Journal of Aquatic Research, 49(1), 29-39. doi:http://dx.doi.org/10.3856/vol49-issue1-fulltext-2577","2012","2012/2013","16",NA,"Pesca eléctrica y redes de enmalle","sitio de muestreo 7","194",NA,"HumanObservation","43°14’-44°35’S","71°07’-72°58’W",NA,NA,NA,NA,"seis censos, 4 estaciones del año",NA,"Región de Los Lagos","Sudamérica","CL","Provincia de Palena","Entre Febrero 2012 y Junio 2013","-","trutta","introduced",NA,"Comuna de Palena",NA,NA,NA,"Chile",NA,"Actinopterygii",NA,NA,"Las redes con un tamaño de malla de 3"" (76 mm) y 7"" (180 mm), se colocaron por períodos de 24 h y se verificó la presencia de peces cada 12 h. La pesca eléctrica se llevó a cabo en los riffles menos profundos. Todos los peces recolectados por electropesca se mantuvieron vivos en un recipiente con agua dulce y se anestesiaron con benzocaína (10% en etanol, 1 ml L-1) antes de medir (mm) y pesar (g).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agui | MAguilar.Lit.Review.194","Salmo trutta","Review by M. González-Aguilar (2023)",NA,NA,NA,NA
-43.667046,-72.0985949997,"MAguilar.Lit.Review.195","Salvelinus fontinalis (Mitchill, 1814)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/2351271","Salmonidae","Salvelinus","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","CC BY-NC 4.0","Salvelinus fontinalis","Bravo, S., Whelan, K., & Silva, M. (2021). Assessment of trout populations inhabiting the Palena River, southern Chile. Latin American Journal of Aquatic Research, 49(1), 29-39. doi:http://dx.doi.org/10.3856/vol49-issue1-fulltext-2577","2012","2012/2013","1",NA,"Pesca eléctrica y redes de enmalle","sitio de muestreo 7","195",NA,"HumanObservation","43°14’-44°35’S","71°07’-72°58’W",NA,NA,NA,NA,"seis censos, 4 estaciones del año",NA,"Región de Los Lagos","Sudamérica","CL","Provincia de Palena","Entre Febrero 2012 y Junio 2013","-","fontinalis","introduced",NA,"Comuna de Palena",NA,NA,NA,"Chile",NA,"Actinopterygii",NA,NA,"Las redes con un tamaño de malla de 3"" (76 mm) y 7"" (180 mm), se colocaron por períodos de 24 h y se verificó la presencia de peces cada 12 h. La pesca eléctrica se llevó a cabo en los riffles menos profundos. Todos los peces recolectados por electropesca se mantuvieron vivos en un recipiente con agua dulce y se anestesiaron con benzocaína (10% en etanol, 1 ml L-1) antes de medir (mm) y pesar (g).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agui | MAguilar.Lit.Review.195","Salvelinus fontinalis","Review by M. González-Aguilar (2023)",NA,NA,NA,NA
-45.722188,-72.098298,"SUBPESCA.PescaInvestigacion2012-2023.136","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","CC NC-BY 4.0","Oncorhynchus mykiss","Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.","2023","2023-02-07","3","Datos obtenidos por ley de transparencia.","pesca con caña (mosca y cuchara) y electro-pesca","Valle Simpson",NA,"T1A",NA,"725805","4932723",2,NA,NA,NA,NA,NA,"Región de Aysén","Sudamérica","CL","Provincia de Coyhaique",NA,NA,NA,NA,NA,"Comuna de Coyhaique",NA,NA,"trucha arcoíris","Chile",NA,NA,NA,NA,"40 MIN (Caña) Y 440 SEG (Electro pesca)",NA,"7:00 - 12:00 HRS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PescaInvestigacion2012-2023.136","Oncorhynchus mykiss","SUBPESCA Pesca Investigación (2012-2023)",NA,NA,NA,NA
