"occurrenceID","datasetName","catalogNumber","bibliographicCitation","references","basisOfRecord","individualCount","sex","lifeStage","establishmentMeans","disposition","occurrenceRemarks","verbatimEventDate","eventDate","eventTime","year","month","day","habitat","samplingProtocol","samplingEffort","eventRemarks","continent","country","countryCode","stateProvince","county","municipality","locality","verbatimElevation","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","vernacularName","license","datasetName_tmp","data_source"
"MAguilar.Lit.Review.352","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","352","Correa, C., Gross, M.R. Chinook salmon invade southern South America. Biol Invasions 10, 615–639 (2008). https://doi.org/10.1007/s10530-007-9157-2","-","HumanObservation",NA,"female, male","adult, juvenile","introduced",NA,NA,"March 13–24 2004","2004-03-13",NA,2004,3,"13",NA,"gill-nets (5.5 inch monofilament), gaff hooks, and sink lines with multiple treble hooks.",NA,NA,"Sudamérica","Chile","CL","Región de Aysén","Provincia de Capitán Prat","Comuna de Tortel","Tortel",NA,"47°49'S","73°33'W",-47.8166666666,-73.5500000004,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","tshawytscha","Oncorhynchus tshawytscha",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.353","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","353","Crichigno, S.A., Hattori, R.S., Strüssmann, C.A. and Cussac, V. (2016), Morphological comparison of wild, farmed and hybrid specimens of two South American silversides, Odontesthes bonariensis and Odontesthes hatcheri. Aquac Res, 47: 1797-1808. https://doi.org/10.1111/are.12638","-","HumanObservation",15,NA,NA,"native","Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Argentina (Voucher Museum ID: MLP 9858 to MLP 9877). The same Sample ID was used to include these individuals in The Barcode of Life Data System (Ratnasingham & Hebert 2013",NA,NA,NA,NA,NA,NA,NA,NA,"angling, seine, and gillnets",NA,NA,"Sudamérica","Argentina","AR","Provincia de Santa Cruz","Departamento Río Chico",NA,"Lago Pueyrredon",NA,"47°23'S","71°55'O",-47.3833333327,-71.916666667,"Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","hatcheri","Odontesthes hatcheri",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.354","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","354","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","Lattuca pers, com","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,"Canal Beagle",NA,"54°50'S","67°29'O",-54.8333333331,-67.483333333,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.355","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","355","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","McDowall, R.M. (1971a) Fishes of the family Aplochitonidae. Journal of the Royal Society of New Zealand, 1, 31– 52.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Llanquihue","Comuna de Puerto Varas","Lago Todos Los Santos",NA,"41°02'S","72°13'O",-41.0333333328,-72.2166666673,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.356","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","356","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","McDowall, R.M. (1971a) Fishes of the family Aplochitonidae. Journal of the Royal Society of New Zealand, 1, 31– 52.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Llanquihue","Comuna de Puerto Varas","Río Petrohué",NA,"41°05'S","72°20'O",-41.0833333327,-72.3333333332,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.357","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","357","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","Campos, H. (1969) Reproducción del Aplochiton taeniatus Jenyns. Boletín del Museo Nacional de Historia Natural, Chile, 29, 207– 222.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Llanquihue","Comuna de Puerto Varas","Lago Saltos del Petrohué",NA,"41°08'S","72°23'O",-41.1333333326,-72.3833333331,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.358","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","358","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","McDowall, R.M. (1971a) Fishes of the family Aplochitonidae. Journal of the Royal Society of New Zealand, 1, 31– 52.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Llanquihue","Comuna de Puerto Montt","Puerto Montt",NA,"41°22'S","72°49'O",-41.3666666669,-72.816666667,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.359","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","359","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","López, R. (1944) La peladilla. Boletín de la Dirección de Piscicultura y Pesca. Ministerio de Agricultura de la Nación, 6, 10– 11.    |    González Regalado, T. (1945) Los peces de los Parques Nacionales Nahuel Huapi, Lanín y Los Alerces. Anales del Museo de la Patagonia, 1, 121– 133.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Cushamen","Lago Puelo","Lago Puelo",NA,"42°06'S","71°37'O",-42.1000000003,-71.6166666667,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.360","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","360","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","McDowall, R.M. (1971a) Fishes of the family Aplochitonidae. Journal of the Royal Society of New Zealand, 1, 31– 52.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Fiordo Aysén",NA,"45°19'S","73°14'O",-45.3166666671,-73.2333333332,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.361","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","361","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","McDowall, R.M. & Nakaya, K. (1988) Morphological divergence in the two species of Aplochiton Jenyns (Salmoniformes: Aplochitonidae): a generalist and a specialist. Copeia, 1, 233– 236.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Aysén","Provincia de Capitán Prat","Comuna de Tortel","Fiordo Steelé",NA,"47°58'S","73°14'O",-47.9666666672,-73.2333333332,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.362","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","362","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","McDowall, R.M. & Nakaya, K. (1988) Morphological divergence in the two species of Aplochiton Jenyns (Salmoniformes: Aplochitonidae): a generalist and a specialist. Copeia, 1, 233– 236.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Aysén","Provincia de Capitán Prat","Comuna de Tortel","Estero Ventisquero",NA,"48°07'S","73°05'O",-48.1166666669,-73.0833333326,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.363","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","363","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","Campos, H. (1969) Reproducción del Aplochiton taeniatus Jenyns. Boletín del Museo Nacional de Historia Natural, Chile, 29, 207– 222.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Magallanes","Provincia Última Esperanza","Comuna Torres del Paine","Lago del Toro",NA,"51°08'S","72°43'O",-51.1333333333,-72.7166666672,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.364","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","364","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","Ringuelet, R.A., Arámburu, R.H. & de Arámburu, M.A. (1967) Los peces argentinos de agua dulce. Comisión de Investigación Científica de la Provincia de Buenos Aires, La Plata.  |  Campos, H. (1969) Reproducción del Aplochiton taeniatus Jenyns. Boletín del Museo Nacional de Historia Natural, Chile, 29, 207– 222.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Magallanes","Provincia de Tierra del Fuego","Comuna de Timaukel","Tierra del Fuego",NA,"54°22'S","67°37'O",-54.366666667,-67.6166666666,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
