"bibliographicCitation","verbatimEventDate","eventDate","day","month","year","eventTime","locationRemarks","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","scientificName","vernacularName","individualCount","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","continent","country","countryCode","stateProvince","county","municipality","locality","occurrenceID","datasetName","datasetName_tmp","license","accessRights","data_source"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",10,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.216","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",11,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.217","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",12,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.218","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",13,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.219","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T11C","739394","4921849",-45.815355,-71.918538,"Oncorhynchus mykiss","trucha arcoíris",14,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"40 MIN (Caña) Y 475 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.220","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Salmo trutta","trucha café",1,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.221","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Salmo trutta","trucha café",2,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.222","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Salmo trutta","trucha café",3,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.223","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Hatcheria macraei",NA,4,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.224","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Hatcheria macraei",NA,5,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.225","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Salmo trutta","trucha café",6,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.226","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Oncorhynchus tshawytscha","Salmón chinook",7,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.227","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Oncorhynchus tshawytscha","Salmón chinook",8,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.228","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Salmo trutta","trucha café",9,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.229","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Oncorhynchus mykiss","trucha arcoíris",10,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.230","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Salmo trutta","trucha café",11,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.231","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Salmo trutta","trucha café",12,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.232","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12D","739643","4922164",-45.812437,-71.915494,"Oncorhynchus mykiss","trucha arcoíris",13,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"10 MIN (Caña)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.233","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Brian Reid (2022) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2022-499. Proyecto: Efecto de sedimentos suspendidos a la alimentación de los peces nativos e introducidos, en la cuenca del río Simpson, región de Aysén. Centro de Investigación de Ecosistemas de la Patagonia.",NA,"2023-02-08",8,2,2023,"7:00 - 12:00 HRS","T12B","740171","4922591",-45.808416,-71.908921,"Oncorhynchus mykiss","trucha arcoíris",14,"pesca con caña (mosca y cuchara) y electro-pesca",NA,NA,"60 MIN (Caña) Y 815 SEG (Electro pesca)","Sudamérica","Chile","CL","Región de Aysén","Provincia de Coyhaique","Comuna de Coyhaique","El Blanco","SUBPESCA.PescaInvestigacion2012-2023.234","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
