"occurrenceID","decimalLongitude","decimalLatitude","locality","scientificName","year","eventDate","bibliographicCitation","eventRemarks","license","datasetName","datasetName_tmp","basisOfRecord"
"CCorrea.Lit.Review.1851",-67.78388,-54.92486,"Estrella 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1852",-68.08535,-54.90611,"Fajarones 1","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1853",-68.08535,-54.90611,"Fajarones 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1854",-67.50248,-54.93871,"Guanaco 1","Oncorhynchus mykiss",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1855",-67.50248,-54.93871,"Guanaco 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1856",-67.85158,-54.91596,"Guerrico 1","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1857",-67.85158,-54.91596,"Guerrico 1","Oncorhynchus mykiss",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1858",-67.85274,-54.92067,"Guerrico 2","Oncorhynchus mykiss",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1859",-68.33883,-55.01228,"Hoste 1","",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 no fish was caught Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1860",-68.37854,-54.98422,"Hoste 2","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1861",-68.37854,-54.98422,"Hoste 2","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1862",-68.59137,-54.94829,"Hoste 3","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1863",-68.59641,-54.94567,"Hoste 4","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1864",-68.59641,-54.94567,"Hoste 4","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1865",-68.56876,-54.94831,"Hoste 5","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1866",-68.56876,-54.94831,"Hoste 5","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1867",-68.2211,-54.97786,"Inutil 1","",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 no fish was caught Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1868",-68.11217,-54.91196,"Lum 1","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1869",-68.11217,-54.91196,"Lum 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1870",-68.00168,-54.9085,"Meijillones 1","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1871",-68.00168,-54.9085,"Meijillones 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1872",-67.99198,-54.9081,"Meijillones 2","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1873",-67.99198,-54.9081,"Meijillones 2","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1874",-67.62656,-54.94182,"Micalvi 1","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1875",-67.42338,-54.93103,"Pitufos 1","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1876",-67.42338,-54.93103,"Pitufos 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1880",-67.52653,-54.9374,"Pt Truco 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1881",-67.66071,-54.94488,"Robalo 1","Galaxias maculatus",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1882",-67.66071,-54.94488,"Robalo 1","Salvelinus fontinalis",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 Length & weight available Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1883",-67.64697,-54.95521,"Robalo 2","",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 no fish was caught Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1884",-67.64984,-54.95707,"Robalo 3","",2005,"2005","Moorman, MC (2007) The conservation implications of introduced trout and beaver on native fish in the Cape Horn Biosphere Reserve, Chile. Masters thesis, North Carolina University 57 pp.","2005 no fish was caught Geolocation: GPS waypoint","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
