"occurrenceID","locality","bibliographicCitation","associatedReferences","institutionID","eventRemarks","basisOfRecord","coordinateUncertaintyInMeters","eventDate","year","decimalLongitude","decimalLatitude","scientificName","individualCount","samplingProtocol","recordedBy","otherCatalogNumbers","datasetName","datasetName_tmp","datasetID","datasetKey","license","accessRights"
"MMA:ICT:0002027","Lago Evelyn. Bahia Elizabeth. Costeras Canal Mesier Limite Region - Peninsula Exmouth.","Base Datos EULA UdeC, Base Datos 2014","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2014-4-24","2014",-74.141,-49.195,"Galaxias maculatus",156,"Red Encierro","Evelyn Habit","gbifID:4463087542","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002028","Rio Santa Maria. Canal Santa Maria. Peninsula Cordillera Riesco.","Base Datos EULA UdeC, Base Datos 2014","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2014-4-24","2014",-73.138,-51.966,"Galaxias maculatus",141,"Red Encierro","Evelyn Habit","gbifID:4463087544","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002029","Lago Victoria. Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-4-24","2008",-72.183,-41.641,"Galaxias maculatus",9,"Pesca Electrica","Evelyn Habit","gbifID:4463087547","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002030","Rio La Division. Desagua Lago Candelaria. Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-4-24","2008",-72.317,-41.67,"Galaxias maculatus",1,"Pesca Electrica","Evelyn Habit","gbifID:4463087491","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002031","Rio Puelo. Aguas Abajo Puente Puelo. Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-4-24","2008",-72.308,-41.657,"Galaxias maculatus",32,"Pesca Electrica","Evelyn Habit","gbifID:4463087496","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002032","Rio Puelo. En Puente Puelo. Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-4-24","2008",-72.294,-41.648,"Galaxias maculatus",25,"Pesca Electrica","Evelyn Habit","gbifID:4463087499","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002033","Lago Victoria. Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-4-24","2008",-72.183,-41.641,"Galaxias maculatus",2,"Red Agallera","Evelyn Habit","gbifID:4463087501","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002034","Rio Puelo. Desague TaguaTagua. Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-5-1","2008",-72.169,-41.644,"Galaxias maculatus",1,"Red Encierro","Evelyn Habit","gbifID:4463087504","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002035","Lago Blanco. Rio Rayas o Blanco.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-5-1","2008",-72.603,-42.751,"Galaxias maculatus",24,"Red Encierro","Evelyn Habit","gbifID:4463087506","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002036","Lago Yelcho. Puerto Cardenas.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-5-1","2008",-72.442,-43.217,"Galaxias maculatus",30,"Red Encierro","Evelyn Habit","gbifID:4463087509","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002037","Lago Yelcho. Puerto Piedra.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-5-1","2008",-72.212,-43.413,"Galaxias maculatus",30,"Red Encierro","Evelyn Habit","gbifID:4463087512","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002038","Rio Blanco. Rio Chaiten.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-6-12","2008",-72.703,-42.918,"Galaxias maculatus",30,"Red Encierro","Evelyn Habit","gbifID:4463087515","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002040","Rio Petrohue. Rio Petrohue Entre Rio Hueñu-Hueñu y Desembocadura.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-6-12","2008",-72.312,-41.379,"Galaxias maculatus",104,"Red Encierro","Evelyn Habit","gbifID:4463087470","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002041","Rio Puelo. En Puelo. Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-6-12","2008",-72.303,-41.653,"Galaxias maculatus",62,"Red Encierro","Evelyn Habit","gbifID:4463087471","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002042","Rio Yelcho. Chaiten Viejo. Rio Chaiten.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-6-12","2008",-72.727,-42.968,"Galaxias maculatus",4,"Red Encierro","Evelyn Habit","gbifID:4463087473","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002043","Rio Blanco. Rio Chaiten.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-6-12","2008",-72.703,-42.918,"Galaxias maculatus",3,"Pesca Electrica","Evelyn Habit","gbifID:4463087476","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002119","Laguna Verde y Rio Figueroa Hasta Rio Pico.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: Arcadis | Estacion: TS-92","Occurrence",NA,"2012-1-31","2012",-71.894,-44.238,"Galaxias maculatus",5,"P.eléctrica","Gabriela Mancilla","gbifID:4463086877","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002120","Rio de Los Palos en junta Rio Aisen.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: Arcadis | Estacion: TS-93","Occurrence",NA,"2012-1-31","2012",-72.764,-45.283,"Galaxias maculatus",1,"P.eléctrica","Gabriela Mancilla","gbifID:4463086823","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002121","Rio Condor y Laguna Riesco en desague.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: XSTRATA | Estacion: SW-RI-02","Occurrence",NA,"2008-6-25","2008",-72.678,-45.498,"Galaxias maculatus",2,"P.eléctrica","Luis Vega","gbifID:4463086824","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002122","Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: L12","Occurrence",NA,"2012-8-17","2012",-72.876,-47.415,"Galaxias maculatus",2,"P.eléctrica","Luis Vega","gbifID:4463086827","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002123","Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: L11","Occurrence",NA,"2012-8-17","2012",-72.895,-47.428,"Galaxias maculatus",3,"P.eléctrica","Luis Vega","gbifID:4463086830","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002124","Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: L10","Occurrence",NA,"2012-8-17","2012",-72.908,-47.442,"Galaxias maculatus",1,"P.eléctrica","Luis Vega","gbifID:4463086834","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002125","Rio Baker Entre Rio de Los Ñadis y Rio Ventisquero.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B16","Occurrence",NA,"2010-3-21","2010",-73.086,-47.548,"Galaxias maculatus",1,"P.eléctrica","Roberto Bestard","gbifID:4463086837","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002126","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: EB42.1","Occurrence",NA,"2007-11-25","2007",-73.504,-47.789,"Galaxias maculatus",1,"P.eléctrica","Leopoldo Fuentes","gbifID:4463086840","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002127","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: EB44.1","Occurrence",NA,"2012-8-19","2012",-73.57,-47.794,"Galaxias maculatus",3,"P.eléctrica","Roberto Bestard","gbifID:4463086844","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002128","Rio Pascua entre arriba Rio Quetru y Rio Borquez.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: P6","Occurrence",NA,"2012-1-21","2012",-73.089,-48.157,"Galaxias maculatus",2,"P.eléctrica","Roberto Bestard","gbifID:4463086845","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002129","Rio Pascua Entre Rio G. Quiroz y Rio Quetru.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: P5","Occurrence",NA,"2012-1-21","2012",-73.082,-48.17,"Galaxias maculatus",5,"P.eléctrica","Roberto Bestard","gbifID:4463086847","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002130","Rio Pascua entre arriba Rio Quetru y Rio Borquez.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: EP 15.1","Occurrence",NA,"2012-3-22","2012",-73.24,-48.228,"Galaxias maculatus",3,"P.eléctrica","Luis Vega","gbifID:4463086792","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002150","Lago Cóndor. Rio y Lago Condor.","Líneas bases XI CEA Ltda. Agosto 2015","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes)","Occurrence",NA,"2008-6-24","2008",-72.9979,-45.68,"Galaxias maculatus",1,"P. eléctrica","Leopoldo Fuentes","gbifID:4463086749","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002151","Lago Cóndor. Rio y Lago Condor.","Líneas bases XI CEA Ltda. Agosto 2015","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes)","Occurrence",NA,"2008","2008",-72.9904,-45.625,"Galaxias maculatus",1,"P. eléctrica","Leopoldo Fuentes","gbifID:4463086751","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
