"id_CC_original","match_id","correcting_match","match_status","match_quality","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","occurrenceID","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID","row_status","key_found_in_old","id_in_old","old_composite_key_if_exists","matched_annotation_imported"
"8455","7755",NA,"matched","all_core_firlds","10","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;year;locality;samplingProtocol;individualCount;eventDate","subpesca-2","salmo trutta","2014","2014-07-01","chaicas","-41.598","-72.600556","Gaman Limno Studies ",NA,NA,NA,NA,"Change Locality to Río Lenca",NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8455___7755",FALSE
"8456","7756",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","salmo salar","2014",NA,NA,"-41.598","-72.600555556","Gaman Limno Studies ","31197",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8456___7756",FALSE
"8531","7825",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago esmeralda","-47.3212260002","-72.5953940003","Habit, E., Gonzalez,","778",NA,NA,"1","associated references (Ortiz-Sandoval et al. 2017) | (Cussac et al. 2020)",NA,"Ortiz-Sandoval et al. 2017) | (Cussac et al. 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8531___7825",FALSE
"8533","7827",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago esmeralda","-47.3212260002","-72.5953940003","Cussac, V.E.; Barran","560",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8533___7827",FALSE
"8542","7836",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha","2012",NA,NA,"-47.371452","-72.595028","CEA (NA) Monitoreo L","21347",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8542___7836",FALSE
"8651","7894",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago portales","-45.5352999999","-72.5904000003","CORREA, C., BRAVO, A","320",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8651___7894",FALSE
"8652","7895",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago portales","-45.5352999999","-72.5904000003","CORREA, C., BRAVO, A","340",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8652___7895",FALSE
"8670","7911",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra","2008",NA,NA,"-45.422689","-72.589493","CEA (NA) Linea De Ba","15054",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8670___7911",FALSE
"8672","7913",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2008",NA,NA,"-45.422689","-72.589493","CEA (NA) Linea De Ba","15070",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8672___7913",FALSE
"8695","7933",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra","2007",NA,NA,"-45.423431","-72.588004","CEA (NA) Linea De Ba","14646",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8695___7933",FALSE
"8706","7943",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago portales","-45.5329912172","-72.5873954867","Correa, C. and Hendr","295",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8706___7943",FALSE
"8723","7960",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","odontesthes hatcheri","2009",NA,NA,"-47.311907","-72.583495","CEA (NA) Linea Base ","15508",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8723___7960",FALSE
"8725","7962",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha","2009",NA,NA,"-47.311907","-72.583495","CEA (NA) Linea Base ","15563",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8725___7962",FALSE
"8729","7966",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha","2012",NA,NA,"-47.421039","-72.583249","CEA (NA) Monitoreo L","21327",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8729___7966",FALSE
"8769","7986",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus",NA,NA,"río pascua. costeras del fiordo coman","-42.333","-72.583","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8769___7986",FALSE
"8770","7987",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","subpesca-1","galaxias platei","2008",NA,NA,"-47.305839","-72.582951","CEA (NA) Linea Base ","14865",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8770___7987",FALSE
"8772","7989",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","odontesthes hatcheri","2008",NA,NA,"-47.305839","-72.582951","CEA (NA) Linea Base ","14876",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8772___7989",FALSE
"8775","7992",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","odontesthes hatcheri","2010",NA,NA,"-47.305839","-72.582951","CEA (NA) Linea Base ","15946",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8775___7992",FALSE
"8784","8001",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha","2008",NA,NA,"-47.305839","-72.582951","CEA (NA) Linea Base ","14902",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8784___8001",FALSE
"8787","8004",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha","2010",NA,NA,"-47.305839","-72.582951","CEA (NA) Linea Base ","15967",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8787___8004",FALSE
"8792","8008",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2008",NA,NA,"-45.759718","-72.580929","CEA (NA) Linea De Ba","15069",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8792___8008",FALSE
"8939","8153",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2006",NA,"lago caro","-44.4548055562","-72.5641111108","Habit, E., Gonzalez,","788",NA,NA,NA,"change coordinates to -45.803026, -72.547405",NA,NA,"-45.803026","-72.547405",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8939___8153",FALSE
"8958","8172",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","geotria australis","2008",NA,NA,"-45.392708","-72.560797","CEA (NA) Linea De Ba","15112",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"8958___8172",FALSE
"9327","8539",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago zenteno","-45.5924368254","-72.5518577357","CORREA, C., BRAVO, A","344",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9327___8539",FALSE
"9331","8543",NA,"matched","4plus_core","7","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;catalogNumber;year;eventDate","gbif","aplochiton taeniatus","2009","2009",NA,"-45.8","-72.55",NA,"at3028","jq048547",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,TRUE,NA,FALSE
"9332","8544",NA,"matched","4plus_core","7","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;catalogNumber;year;eventDate","gbif","aplochiton taeniatus","2009","2009-07-15",NA,"-45.8","-72.55",NA,"at3028","gbgca5905-13","mined from genbank, ncbi","0","Bad date. EventDate: 2009-04-10 Locality: Lago Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,TRUE,NA,FALSE
"9366","8573",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-20",NA,"-42.5683","-72.5483",NA,NA,"cimar1_13_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"9372","8579",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago zenteno","-45.5921000004","-72.5482000003","CORREA, C., BRAVO, A","325",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9372___8579",FALSE
"9377","8582",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2009",NA,"lago zenteno","-45.5896221377","-72.5474168822","Correa, C. and Hendr","300",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9377___8582",FALSE
"9682","8883",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2012",NA,NA,"-47.477325","-72.53838","CEA (NA) Monitoreo L","21271",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9682___8883",FALSE
"9693","8889",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei","2008",NA,NA,"-47.248651","-72.534834","CEA (NA) Linea Base ","14949",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9693___8889",FALSE
"9829","9017",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","salmo trutta","1984",NA,"río cisnes bajo","-44.69697","-72.52794","Campos, H., J. Arena",NA,NA,NA,"1","Remove. imported from other dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"9856","9037",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","geotria australis",NA,NA,"lago risopatrón. rio risopatron","-44.233","-72.517","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9856___9037",FALSE
"9861","9042",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","percichthys trucha",NA,NA,"lago maldonado","-47.233333333","-72.5166666667","Zama A. y Cárdenas E","1394",NA,NA,"0","Cambiar coordenadas a -47.257249, -72.516063",NA,NA,"-47.257249","-72.516063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9861___9042",FALSE
"9866","9045",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha","2012",NA,NA,"-47.254925","-72.515747","CEA (NA) Monitoreo L","21238",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9866___9045",FALSE
"9884","9058",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta",NA,NA,"lago risopatrón","-44.2531199996","-72.5115540002","Cussac, V.E.; Barran","544",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9884___9058",FALSE
"9888","9062",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago rengifo","-45.6176","-72.5113000002","CORREA, C., BRAVO, A","322",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9888___9062",FALSE
"9889","9063",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago rengifo","-45.6176","-72.5113000002","CORREA, C., BRAVO, A","342",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9889___9063",FALSE
"9966","9137",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2009",NA,"lago rengifo","-45.6152647916","-72.5083219771","Correa, C. and Hendr","299",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"9966___9137",FALSE
"10033","9197",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","salmo trutta","1984",NA,"río los césares","-44.18894","-72.49877","Campos, H., J. Arena",NA,NA,NA,NA,"Remove. imported from other dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"10150","9311",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias platei","2008",NA,NA,"-45.77889","-72.483918","CEA (NA) Linea De Ba","15068",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10150___9311",FALSE
"10173","9334",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2004","2004-04-07","río huñu-hueñu","-41.2666666671","-72.4833333329","Correa, C., Gross, M","347",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10173___9334",FALSE
"10175","9335",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","aplochiton zebra",NA,NA,"río amarillo. rio amarillo","-43.017","-72.483","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10175___9335",FALSE
"10230","9388",NA,"matched","2_core","2","2","1","datasetName;decimalLatitude","fishgis_metadatabase_ccorrea",NA,"2000",NA,"río cuchildeo","-41.96528","-72.47477","Doris Soto B.and Iva",NA,NA,NA,NA,"check reference. From CCorrea Metadatabase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"10264","9419",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",NA,NA,"río petrohue (chile)","-41.2500000002","-72.4667000002","Narum, SR, Gallardo,","991",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10264___9419",FALSE
"10265","9420",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2004","2004-04-07","los patos (río petrohué)","-41.1833333334","-72.4666666668","Correa, C., Gross, M","345",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10265___9420",FALSE
"10304","9456",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra","2007",NA,NA,"-45.776504","-72.457236","CEA (NA) Linea De Ba","14645",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10304___9456",FALSE
"10310","9461",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",NA,NA,"laguna los patos","-41.1777786303","-72.4566656751","https://doi.org/10.1","818",NA,NA,NA,"(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile)",NA,"(Arismendi & Soto, 2012)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10310___9461",FALSE
"10311","9462",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",NA,NA,"laguna los patos","-41.1777786303","-72.4566656751","https://doi.org/10.1","820",NA,NA,NA,"(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile)",NA,"(Arismendi & Soto, 2012)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10311___9462",FALSE
"10312","9463",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta",NA,NA,"laguna los patos","-41.1777786303","-72.4566656751","https://doi.org/10.1","819",NA,NA,NA,"(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile)",NA,"(Arismendi & Soto, 2012)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"10312___9463",FALSE
"10356","9503",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","percichthys trucha","1983",NA,"lago maldonado","-47.28029","-72.45022","Zama, Akira and Edua",NA,NA,NA,"1","Cambiar coordenadas a -47.257249, -72.516063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"11047","10185",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-19",NA,"-42.4617","-72.4283",NA,NA,"cimar1_10_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"11062","10197",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","oncorhynchus mykiss","1984",NA,"río queulat","-44.56857","-72.42222","Campos, H., J. Arena",NA,NA,NA,"1","Remove. imported from other dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"11075","10210",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","salmo trutta","1984",NA,"río cascadas","-44.63582","-72.41754","Campos, H., J. Arena",NA,NA,NA,"1","Remove. imported from other dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"11090","10222",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias platei",NA,NA,"lago yelcho. rio yelcho entre desague lago yelcho y rio amarillo","-43.167","-72.417","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11090___10222",FALSE
"11092","10223",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","aplochiton zebra","1919",NA,"saltos del petrohue. lago todos los santos","-41.15","-72.417","FuenteReg: Eigenmann",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11092___10223",FALSE
"11094","10224",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","trichomycterus areolatus","1919",NA,"cascada de petrohue. lago todos los santos","-41.15","-72.417","FuenteReg: Eigenmann",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11094___10224",FALSE
"11132","10262","good, locality was changed earlier in the code","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","geotria australis","1984",NA,"lago risopatrón","-45.43213","-72.41295","Campos, H., J. Arena",NA,NA,NA,"0","Rio Simpson, not Risopatron",NA,NA,NA,NA,"río Simpson",NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11132___10262",TRUE
"11184","10306",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",NA,NA,"lago saltos del petrohué","-41.1333333326","-72.3833333331","Cussac, V., Ortubay,","357",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11184___10306",FALSE
"11185","10307",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"lago saltos del petrohué","-41.1333333326","-72.3833333331","Cussac, V., Ortubay,","374",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11185___10307",FALSE
"11201","10317",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","aplochiton zebra",NA,NA,"río aura. rio palena entre rio frio y rio rosselot","-43.833","-72.367","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11201___10317",FALSE
"11259","10375",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","oncorhynchus mykiss","1984",NA,"río vuelta y vuelta","-42.9781","-72.34913","Campos, H., J. Arena",NA,NA,NA,NA,"Remove. imported from other dataset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"11272","10388",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus","2007",NA,"lago risopatron","-44.1501666667","-72.3452499996","Ortiz-Sandoval, J., ","1032",NA,NA,NA,"change coordinates to -44.258668, -72.514963",NA,NA,"-44.258668","-72.514963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11272___10388",FALSE
"11273","10389",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago risopatron","-44.1501666667","-72.3452499996","Ortiz-Sandoval, J., ","1031",NA,NA,NA,"change coordinates to -44.258668, -72.514963",NA,NA,"-44.258668","-72.514963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"11273___10389",FALSE
